reading_id,tube_id,lactate_concentration,acetate_concentration
R1860,T004,0.5829235505856991,0.45225745061406253
R1861,T099,0.29717928260975746,0.2761218232787932
R1862,T049,0.7801768119217392,0.6453985753520555
R1863,T092,0.3414398770655468,0.1020236667401141
R1864,T068,0.28084607045107823,0.8232765308199794
R1865,T016,0.42236076788435706,0.913772210495818
R1866,T003,0.23147047908733398,0.9581835931303405
R1867,T078,0.6154844977915698,0.10409302688530708
R1868,T101,0.3868747782372638,0.4429113875760553
R1869,T122,0.036423778739779755,0.08345320840467241
R1870,T044,0.8076385977100491,0.3946437165852327
R1871,T007,0.9349208063970302,0.7414426939455147
R1872,T122,0.20434919522701656,0.5712211608007915
R1873,T051,0.2714380888164296,0.46546143419650576
R1874,T091,0.38956791630144927,0.460926277118765
R1875,T074,0.8723629630158319,0.10569658956576422
R1876,T087,0.4526757927905145,0.5398002130835075
R1877,T043,0.779614736063769,0.6036924338326594
R1878,T099,0.26476473053563654,0.7321129812749096
R1879,T078,0.37517208742601627,0.895551606302872
R1880,T081,0.9985966464718816,0.3398774052766783
R1881,T020,0.6086089813486288,0.6096308025767788
R1882,T049,0.7538225284620924,0.17398838595504496
R1883,T085,0.0397089351812836,0.026790543925771182
R1884,T102,0.05456425873211346,0.3490767705837189
R1885,T067,0.9061605271216956,0.9196801270007917
R1886,T013,0.8101684028947145,0.6652680056664171
R1887,T102,0.9385469437318111,0.08492074235030533
R1888,T110,0.8201844185511423,0.24187077951411262
R1889,T054,0.6287356360731452,0.8712090894710434
R1890,T002,0.5725674371048886,0.11941828449845127
R1891,T079,0.5567974469777796,0.6629179523462859
R1892,T080,0.5865696680809617,0.31122845460209836
R1893,T103,0.6626306243878572,0.4889000113407451
R1894,T074,0.07756931025152147,0.03024719472740456
R1895,T023,0.8128578321541298,0.9486077295311053
R1896,T044,0.7596250841090748,0.36201775597037833
R1897,T058,0.07255503897249715,0.5023028529814657
R1898,T086,0.7864591865086271,0.20358096567881967
R1899,T054,0.5200119629809034,0.9458231964806216
R1900,T028,0.4146617183387399,0.019987152632827465
R1901,T048,0.6282550158744459,0.2848018117194836
R1902,T087,0.04072101152990848,0.5775635268272655
R1903,T019,0.07061671050763707,0.9619882937753902
R1904,T121,0.7838268964111244,0.47843341477084256
R1905,T120,0.19954520974060097,0.3351115959201767
R1906,T105,0.5759887598413488,0.0175305538269378
R1907,T072,0.12198139989505785,0.8074419004626041
R1908,T029,0.9144549910423748,0.9947104945558868
R1909,T021,0.9630318781903361,0.6862339316712245
R1910,T008,0.749210590821889,0.5212357364317705
R1911,T104,0.08636731990179225,0.7782803901803979
R1912,T027,0.16414337538971946,0.039620644642702874
R1913,T035,0.9388401899106084,0.10926964424515173
R1914,T021,0.3486094384342344,0.5209809403462399
R1915,T056,0.7880959819578112,0.6552460444884138
R1916,T122,0.06458382831126774,0.2641987540200972
R1917,T042,0.09339311744149525,0.049401219510864514
R1918,T036,0.701254061386468,0.5822458929938445
R1919,T121,0.623906155646452,0.3393091345710799
R1920,T006,0.6135632907999731,0.8137739490685757
R1921,T087,0.9275942107695244,0.38318725202287884
R1922,T012,0.09481824719989829,0.8891489858797615
R1923,T092,0.6058126156440719,0.09569728241164954
R1924,T075,0.27859061147374176,0.4412786265998524
R1925,T065,0.10599094958998578,0.5267524295361043
R1926,T119,0.4894307905280175,0.1425210829794349
R1927,T111,0.617370616932731,0.2990054409635421
R1928,T092,0.3113473573175314,0.900440230649801
R1929,T030,0.6100814602107172,0.20637489756705885
R1930,T069,0.7891689432804371,0.7354601892959942
R1931,T020,0.18156125107027532,0.32651024421645436
R1932,T089,0.6068950838782559,0.7723606376970997
R1933,T026,0.7932760955102381,0.6814397088462396
R1934,T107,0.6441608720157844,0.9140337543088288
R1935,T095,0.5771759483337892,0.2632188523536205
R1936,T114,0.906670179836892,0.14642859227144056
R1937,T065,0.038633346001646585,0.958126930653936
R1938,T074,0.011058752587649767,0.4780375793450854
R1939,T060,0.9732953836599868,0.9961830526301453
R1940,T067,0.3321513438383603,0.541684232716131
R1941,T099,0.1617957432635453,0.09039661327627035
R1942,T120,0.6058013685716658,0.9310518912268934
R1943,T014,0.5319329402509246,0.6293481549175213
R1944,T023,0.8630599880010881,0.20494209149274722
R1945,T080,0.34191605919188284,0.9778556277159514
R1946,T122,0.8139120246003532,0.5769433386809771
R1947,T006,0.9611025933515586,0.03962847355080368
R1948,T060,0.8751226469206812,0.5607513303087434
R1949,T015,0.29575237760402673,0.7716230957881784
R1950,T089,0.22236433373992814,0.8204605459573292
R1951,T108,0.8974316053667555,0.6533451301259525
R1952,T060,0.130203227910632,0.5521196597158111
R1953,T055,0.5096704630481268,0.19571947949481305
R1954,T016,0.9084244732582032,0.6428230728365071
R1955,T034,0.790219982251911,0.45670165178031485
R1956,T092,0.6353915656214716,0.647581208356047
R1957,T012,0.7865619323832214,0.8043730025404295
R1958,T072,0.4494194617928968,0.8609222658977723
R1959,T080,0.8782587649422262,0.6943005964157517
R1960,T122,0.14076020090716457,0.8363320153643877
R1961,T043,0.19062001110474192,0.16924695240771903
R1962,T002,0.9965467532064803,0.8593456714415163
R1963,T028,0.8351697601867806,0.944955558429488
R1964,T115,0.12277359924816578,0.5973505670007019
R1965,T024,0.456576858126994,0.04816035365209048
R1966,T103,0.6744003230706223,0.16933754856963446
R1967,T094,0.6827190806953402,0.271808514089962
R1968,T047,0.5945758938456991,0.8080211387143665
R1969,T075,0.055622950198784715,0.4729088776085284
R1970,T002,0.28753439788112267,0.7619912383950074
R1971,T114,0.6121153072743953,0.5353321574318297
R1972,T006,0.9946833295901303,0.5151569124913131
R1973,T046,0.39196637959512115,0.28307893214550517
R1974,T090,0.7453451670047951,0.1875830318105397
R1975,T045,0.26330897117434093,0.3701059242804492
R1976,T093,0.10749087584243233,0.7571304798742201
R1977,T101,0.8497462419654136,0.49132863319388953
R1978,T112,0.7040374061283452,0.11680181488136232
R1979,T014,0.8647791389606819,0.1624966821398809
R1980,T106,0.7064164627714163,0.9224236210417561
R1981,T052,0.47534871529849343,0.5465966392568098
R1982,T001,0.8775897254734198,0.9752016117937253
R1983,T123,0.36376278106693793,0.5252025605512624
R1984,T118,0.09261487835341176,0.8431007727407752
R1985,T059,0.309867795793926,0.6744842797057079
R1986,T035,0.31236726556199423,0.043925935443454356
R1987,T075,0.1913448111507795,0.47592841070310454
R1988,T086,0.38558897120562585,0.017120588347141252
R1989,T039,0.25121661709914955,0.6667350786775006
R1990,T072,0.08160974865235082,0.04789203185449187
R1991,T033,0.04951971922634868,0.1920296612536191
R1992,T091,0.29897376023775035,0.700874822950472
R1993,T045,0.1297286182317764,0.9520772598642804
R1994,T097,0.041279532001841424,0.14782008322833728
R1995,T118,0.5682485895212906,0.7542522310255275
R1996,T061,0.6988699092670285,0.6584015588223915
R1997,T096,0.5947017249439784,0.34069622440567926
R1998,T007,0.06402666635980636,0.03639206623479718
R1999,T112,0.1581949853310718,0.03799563653058502
R2000,T119,0.9690746986795477,0.8139061707051427
R2001,T071,0.3959963308462774,0.6371191035564313
R2002,T079,0.7818502422319394,0.4182033708180869
R2003,T017,0.29993219423735795,0.8295194344201218
R2004,T061,0.2065513667612101,0.9827800240636668
R2005,T053,0.2875943790509027,0.9838112323809134
R2006,T067,0.2563406661294888,0.5547536133694172
R2007,T077,0.9757691216699206,0.3827291245951041
R2008,T024,0.4137312644465321,0.26287464828240303
R2009,T077,0.6431669718238655,0.5990063373362724
R2010,T024,0.35528087782739304,0.9526515321984426
R2011,T025,0.501580540396995,0.7337019061222954
R2012,T060,0.45900513213916505,0.2718270457506623
R2013,T058,0.6590626227332002,0.12698803509192513
R2014,T061,0.0833735183728731,0.8114432529014678
R2015,T015,0.12952935350883232,0.7469766612430114
R2016,T087,0.22357115286960672,0.826938377628038
R2017,T074,0.422166470308482,0.8334802859501186
R2018,T065,0.08816057283911893,0.16366197019823336
R2019,T037,0.2627724950325113,0.6443068219948963
R2020,T036,0.6135778921132843,0.9541924231768771
R2021,T002,0.9770676501011337,0.2328338555259506
R2022,T037,0.04103538661094419,0.4947797928354808
R2023,T107,0.5126658661617655,0.5805369471409209
R2024,T056,0.22096994747690957,0.5590155110834281
R2025,T082,0.17551991411250922,0.9754080528391805
R2026,T012,0.0070173445085280894,0.5079308691236439
R2027,T121,0.8003186042220255,0.536740187063707
R2028,T050,0.22131859935753584,0.14886306545930794
R2029,T043,0.49977346871662365,0.03499443423310389
R2030,T079,0.5215544696196153,0.5716325537919953
R2031,T008,0.5525830020542563,0.6238361121904127
R2032,T101,0.26070482137198436,0.8745456592036916
R2033,T122,0.4645968917416131,0.43075781511169875
R2034,T053,0.5257825231335979,0.3127258606040749
R2035,T022,0.15437556687005283,0.9058569790154306
R2036,T094,0.24823755091033572,0.293861908880662
R2037,T049,0.5059157785881289,0.22189415830742065
R2038,T000,0.5803885053955699,0.7108880216891675
R2039,T036,0.7639656828980348,0.21065956307231637
R2040,T034,0.13924048075291395,0.0782087150345987
R2041,T085,0.9812411807157055,0.3160948573273521
R2042,T033,0.838850039572271,0.3013142974333187
R2043,T070,0.5977131198784895,0.3079513521032382
R2044,T101,0.9578488889259076,0.3729428627337973
R2045,T045,0.2526840264785313,0.5920804239764579
R2046,T069,0.7354782508057384,0.1104240253971227
R2047,T025,0.5701039436032453,0.2650421142131154
R2048,T039,0.626426584370001,0.11143744581165871
R2049,T041,0.5855085853645915,0.15193615344670963
R2050,T090,0.4935972763352089,0.6805798320773261
R2051,T074,0.7815366187292295,0.237460657972421
R2052,T106,0.5421272604029932,0.5487647547672763
R2053,T003,0.6867657136140947,0.7712795599035458
R2054,T064,0.2297696186937207,0.2611391529987305
R2055,T113,0.19764355549181056,0.6296301777327523
R2056,T051,0.9008868894704475,0.3111614685829477
R2057,T009,0.6510704383627639,0.22322231386271463
R2058,T106,0.19129476895872077,0.9927446969653778
R2059,T027,0.8879769290271725,0.9784508675586221
R2060,T084,0.02360661363784189,0.8345510482734714
R2061,T099,0.33690344333130895,0.8371976174049659
R2062,T073,0.8164770121221989,0.5585351256490524
R2063,T002,0.9126306748590646,0.0350063550853168
R2064,T119,0.6859317097322377,0.2920711938594702
R2065,T049,0.8406531520457062,0.05780233301749804
R2066,T027,0.6770962271720509,0.09398107903846531
R2067,T043,0.5134504357084918,0.32861294966301746
R2068,T016,0.33345863556510524,0.7496518582200024
R2069,T065,0.7097077976547516,0.6079519538356722
R2070,T085,0.7101318598847239,0.31509522430572134
R2071,T081,0.24634984186036124,0.24548832965142364
R2072,T004,0.7740696970374956,0.11023083476014872
R2073,T103,0.772986272963445,0.6985982360484745
R2074,T001,0.5082357090252619,0.9245792527592122
R2075,T070,0.9481257853289233,0.6329260196270502
R2076,T028,0.06464970715158702,0.7946916598623112
R2077,T097,0.2231742290217955,0.5460151768037032
R2078,T061,0.16981588392881874,0.3803064819966172
R2079,T082,0.4476082410320822,0.8406538626851209
R2080,T014,0.35217113240828524,0.13997097605519715
R2081,T102,0.6043837472203413,0.9141493796641958
R2082,T089,0.02201433819777132,0.757910397949877
R2083,T016,0.15346580576652968,0.28451262053967663
R2084,T125,0.6614699514081489,0.45308011148814
R2085,T007,0.9639783136574837,0.5248403459118866
R2086,T110,0.41497243462795974,0.757858925524149
R2087,T056,0.01696241406171828,0.15170191752253104
R2088,T107,0.04778289124309554,0.22482357317942014
R2089,T113,0.9513896135674158,0.13795613265661477
R2090,T090,0.37499108054569597,0.4125202741325359
R2091,T029,0.7829383160235118,0.933581356248905
R2092,T054,0.557528641031267,0.6598764063699947
R2093,T090,0.3410349398809239,0.3105383721643109
R2094,T081,0.9672366871101336,0.22326779285091491
R2095,T090,0.48609573343677603,0.7598238992539236
R2096,T020,0.9368798542409564,0.300480052517729
R2097,T058,0.7063359303269903,0.8512018946335008
R2098,T098,0.7379747880833876,0.7774389998152489
R2099,T105,0.5501677365013559,0.22019304637789516
R2100,T056,0.37414590921837665,0.6021395429258009
R2101,T019,0.9848825435918044,0.4716687794845207
R2102,T102,0.7190125735867822,0.44420663570912644
R2103,T062,0.6284684229869751,0.0858826125080554
R2104,T100,0.2863889127181435,0.714337436753754
R2105,T067,0.17074982986396148,0.3876222177282066
R2106,T028,0.46368487241524114,0.5495747775441511
R2107,T058,0.296559390562262,0.9626321487770674
R2108,T034,0.32011247300564705,0.6492974954717475
R2109,T039,0.3928619690978211,0.1761762623441483
R2110,T016,0.01799259418190191,0.43295709879841415
R2111,T021,0.7388471480163994,0.5804589896665489
R2112,T075,0.33440284625716876,0.9592792428444141
R2113,T035,0.6925513865254648,0.5433685304906836
R2114,T010,0.9743002392230665,0.7021244003872094
R2115,T024,0.6460631346947302,0.8400159049464202
R2116,T100,0.22478754157260183,0.789427595319681
R2117,T031,0.7951975435063893,0.4603322757897842
R2118,T033,0.9499362669912499,0.4624082492323812
R2119,T028,0.4741327639744066,0.5370879054379315
R2120,T102,0.04217341488100923,0.45612733983687515
R2121,T003,0.8797983656278033,0.21811958674866683
R2122,T060,0.20639461087304967,0.7005298779059064
R2123,T015,0.7056038502727423,0.16179979279803325
R2124,T027,0.27585606112084304,0.20736340441782797
R2125,T015,0.5417962569313226,0.04820997717216813
R2126,T060,0.6601411697979255,0.3431302533816296
R2127,T015,0.953110282951134,0.16469133699412053
R2128,T007,0.24882330070105196,0.2137380476711963
R2129,T053,0.7079593115728443,0.8877282113435433
R2130,T053,0.6994418388486586,0.8610430642832859
R2131,T009,0.34428041858610725,0.5989350508951773
R2132,T100,0.9147995115351337,0.9485923798449479
R2133,T101,0.9767625663597703,0.4960291183559328
R2134,T021,0.577408577555148,0.7522023201285136
R2135,T116,0.9395012262898932,0.8834462524369118
R2136,T119,0.3937926043900809,0.953205367153544
R2137,T090,0.9103454767409404,0.7967431675720432
R2138,T069,0.4040293206151788,0.5646576355788929
R2139,T067,0.3147400216472116,0.3822512673994565
R2140,T007,0.15045212978056177,0.5807318717865042
R2141,T116,0.8035223784376134,0.116181258295321
R2142,T097,0.033073048153848816,0.3402606370294118
R2143,T056,0.8760825930328441,0.18688720347441057
R2144,T071,0.6331672706940705,0.43962636372450237
R2145,T103,0.6050343469709013,0.5968219221010465
R2146,T039,0.8278132101571336,0.42202105266577805
R2147,T022,0.8318159457594456,0.5826725824595677
R2148,T049,0.21038654463292095,0.4680580848844881
R2149,T085,0.15196142993860373,0.5587971708993311
R2150,T063,0.03671084807712044,0.1882306428627759
R2151,T100,0.785470767940316,0.2341671336316613
R2152,T074,0.1837581815291286,0.15810475088634734
R2153,T114,0.9483460327466934,0.8705417597587074
R2154,T067,0.0028324163930585344,0.20114636920177975
R2155,T096,0.3787198663841973,0.38595139081123686
R2156,T113,0.8043831195886705,0.8995835846888429
R2157,T043,0.04177598417584316,0.758983269911066
R2158,T059,0.6107685788879582,0.19675450713734877
R2159,T025,0.16194977433831315,0.3603258271561246
R2160,T011,0.6811666334704708,0.545412508139544
R2161,T023,0.728266134905769,0.13861409651267442
R2162,T091,0.18662854685125785,0.5266623597213337
R2163,T050,0.31365000449819624,0.29450678398821317
R2164,T077,0.7680430023081013,0.045047810925502585
R2165,T039,0.35784765264884877,0.2199719215077809
R2166,T051,0.3761854821151197,0.8788493251061084
R2167,T093,0.30098480449646703,0.031910135142637186
R2168,T027,0.010144713397037597,0.6558289553614215
R2169,T081,0.4116523866436792,0.19332042019205575
R2170,T037,0.5264621288772444,0.9114652794332175
R2171,T018,0.3382936358875698,0.7530418403319724
R2172,T060,0.973755851279502,0.15175956614595398
R2173,T077,0.900142910416492,0.8511852755768695
R2174,T095,0.2878881316416748,0.44208686156720145
R2175,T0180,0.9154886191828416,0.132921206796625
R2176,T073,0.7207061300350007,0.001307125521585517
R2177,T011,0.5951201560666218,0.0864986269463599
R2178,T071,0.18712062783481287,0.012511196009988623
R2179,T047,0.3196018800602871,0.8837383561080676
R2180,T094,0.18581764727763717,0.9732014893215708
R2181,T096,0.07883446281994788,0.14675557320800925
R2182,T013,0.16111101006076523,0.13257945235609514
R2183,T022,0.3608391140505298,0.11371362216314684
R2184,T059,0.8238329678013622,0.06052023351812008
R2185,T016,0.8755538111324314,0.1741243024364666
R2186,T058,0.9306636226067464,0.5561009864284123
R2187,T123,0.26848185977501915,0.5508130486881964
R2188,T063,0.3927583769655123,0.2651683717855279
R2189,T055,0.7435657232849285,0.30314359459305806
R2190,T124,0.7422783390702664,0.5145374723891889
R2191,T016,0.7772773178577719,0.5792416919456527
R2192,T067,0.660489263180736,0.4623577769531073
R2193,T051,0.058210327227890324,0.6898419228411765
R2194,T090,0.49677833488897205,0.46065466798988675
R2195,T086,0.4985786811468691,0.06389046953960387
R2196,T049,0.809875444188601,0.10161439336058564
R2197,T081,0.17495790598012684,0.5822269660314803
R2198,T020,0.9900210528854205,0.9260894209120019
R2199,T040,0.8549557989559592,0.8157642803766803
R2200,T049,0.2058865250562898,0.8047398171891319
R2201,T107,0.3920689375456218,0.7484303831743164
R2202,T120,0.8007820284950504,0.6575335432239477
R2203,T081,0.20020373532917068,0.41387158230319776
R2204,T002,0.8868831489459654,0.08779537992986797
R2205,T088,0.13183725173950134,0.4531970103558258
R2206,T003,0.5231401255046779,0.056793819321782735
